id,dataset_id,full_disk_image_id,crop_filename,storage_bucket,storage_path,full_disk_filename,crop_index,date_obs,z_class,p_class,c_class,mcintosh_full,pred_z,pred_p,pred_c,pred_mcintosh_full,noaa,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,orig_w,orig_h,square_size,yolo_conf
d63a234c-21c1-5d3a-85cb-6bf24612206b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ff3454ec-38d3-5b8c-846c-0df691b45301,hmi_20151030_0000_2441_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151030_0000_2441_2.png,hmi_20151030.png,2,2015-10-30,C,a,i,Cai,H,x,x,Hxx,2441,14.0,-20.0,3.0,5.0,30.0,Beta,7,47,46,224,0.4303587675094604
638ae5c2-e657-5b46-9082-b4166751ab24,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5f569af0-5ab5-5dcb-8727-712650f82778,hmi_20151031_0000_2443_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151031_0000_2443_0.png,hmi_20151031.png,0,2015-10-31,E,k,c,Ekc,E,x,c,Exc,2443,6.0,-56.0,315.0,15.0,560.0,Beta-Gamma-Delta,25,111,74,224,0.8364846110343933
b15f882c-7e77-50d1-8ca9-55014431c07d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5f569af0-5ab5-5dcb-8727-712650f82778,hmi_20151031_0000_2442_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151031_0000_2442_1.png,hmi_20151031.png,1,2015-10-31,C,r,o,Cro,A,x,x,Axx,2442,16.0,17.0,28.0,8.0,20.0,Beta,4,44,43,224,0.7572113871574402
5fe48ad7-cb90-5850-aa49-98a91e1158d3,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,32658a46-11db-5dbb-9a0f-bb01a6bb7884,hmi_20151101_0000_2443_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151101_0000_2443_0.png,hmi_20151101.png,0,2015-11-01,E,k,c,Ekc,F,r,c,Frc,2443,7.0,-43.0,315.0,15.0,640.0,Beta-Gamma-Delta,28,134,72,224,0.7445359826087952
17c42c45-a33e-5b5a-8008-676760e9e045,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7f651f4b-976d-589d-ba38-6dbd3cadf940,hmi_20151102_0000_2445_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151102_0000_2445_0.png,hmi_20151102.png,0,2015-11-02,D,a,i,Dai,C,x,c,Cxc,2445,15.0,42.0,27.0,6.0,50.0,Beta,14,100,64,224,0.7952428460121155
7d1f7eea-8f3c-5d2a-bdec-aadc2a9538a8,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7f651f4b-976d-589d-ba38-6dbd3cadf940,hmi_20151102_0000_2443_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151102_0000_2443_1.png,hmi_20151102.png,1,2015-11-02,F,k,c,Fkc,E,r,c,Erc,2443,7.0,-29.0,316.0,18.0,650.0,Beta-Gamma,28,156,80,224,0.670606791973114
39f183ce-45ca-5d83-a9da-30be33859757,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,642b2372-e587-58d9-99a9-c125737ffa08,hmi_20151103_0000_2445_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151103_0000_2445_0.png,hmi_20151103.png,0,2015-11-03,D,a,c,Dac,B,x,o,Bxo,2445,15.0,55.0,26.0,8.0,240.0,Beta,13,90,69,224,0.8827282190322876
24f6c945-d227-5231-aed6-caf71ffe8902,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,642b2372-e587-58d9-99a9-c125737ffa08,hmi_20151103_0000_2443_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151103_0000_2443_1.png,hmi_20151103.png,1,2015-11-03,F,k,c,Fkc,E,r,c,Erc,2443,6.0,-16.0,314.0,17.0,590.0,Beta-Delta,36,155,76,224,0.6098313331604004
e348ffb8-cd7c-5117-afd3-590ab05880ee,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,106b83eb-6936-5271-a3eb-f3f5fc72903f,hmi_20151104_0000_2443_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151104_0000_2443_0.png,hmi_20151104.png,0,2015-11-04,F,k,c,Fkc,E,a,c,Eac,2443,6.0,-3.0,314.0,17.0,560.0,Beta-Delta,52,165,72,224,0.5215176939964294
08f0d02f-de3d-53e9-917d-efafe76170d5,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,106b83eb-6936-5271-a3eb-f3f5fc72903f,hmi_20151104_0000_2445_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151104_0000_2445_1.png,hmi_20151104.png,1,2015-11-04,E,a,c,Eac,H,x,x,Hxx,2445,16.0,69.0,26.0,11.0,200.0,Beta-Delta,10,50,66,224,0.4472338557243347
c0109674-0fad-55ab-a4ae-362c1be53a40,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,32ec1151-4f38-53d6-ae36-b6ff2bfdad1b,hmi_20151105_0000_2447_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151105_0000_2447_0.png,hmi_20151105.png,0,2015-11-05,C,r,o,Cro,H,x,x,Hxx,2447,3.0,-10.0,295.0,4.0,10.0,Beta,4,45,45,224,0.6023553013801575
f08c3a7e-235d-52e0-a28a-54619bd8136c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,32ec1151-4f38-53d6-ae36-b6ff2bfdad1b,hmi_20151105_0000_2443_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151105_0000_2443_1.png,hmi_20151105.png,1,2015-11-05,F,k,c,Fkc,E,r,i,Eri,2443,6.0,9.0,314.0,18.0,370.0,Beta-Delta,40,154,68,224,0.4830555915832519
851dcc39-b65f-5715-a16d-e0a6664cf827,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ac208e7c-4c7c-5e5f-a8a9-9d4871dbc9f6,hmi_20151106_0000_2448_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151106_0000_2448_0.png,hmi_20151106.png,0,2015-11-06,D,a,i,Dai,A,x,x,Axx,2448,6.0,-59.0,233.0,10.0,110.0,Beta,6,79,69,224,0.8341590762138367
761edea2-e18f-56f8-94f6-130affa5aed1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ac208e7c-4c7c-5e5f-a8a9-9d4871dbc9f6,hmi_20151106_0000_2443_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151106_0000_2443_1.png,hmi_20151106.png,1,2015-11-06,F,h,c,Fhc,C,x,o,Cxo,2443,7.0,23.0,315.0,17.0,280.0,Beta,25,155,66,224,0.4382979869842529
239f7911-2034-5413-9e0c-6fdda93bef32,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,10f4a608-92d8-5bf2-a21f-72809fca33b8,hmi_20151107_0000_2443_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151107_0000_2443_0.png,hmi_20151107.png,0,2015-11-07,F,s,c,Fsc,C,x,o,Cxo,2443,7.0,37.0,316.0,16.0,220.0,Beta,21,114,63,224,0.6319845914840698
0c8d3117-e604-5629-9de0-45349a730009,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,10f4a608-92d8-5bf2-a21f-72809fca33b8,hmi_20151107_0000_2448_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151107_0000_2448_1.png,hmi_20151107.png,1,2015-11-07,D,a,o,Dao,H,x,x,Hxx,2448,6.0,-45.0,234.0,8.0,140.0,Beta,5,95,54,224,0.4121350347995758
a70ade71-f606-5d0f-98a8-af36d55dc27c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fdf901f7-536f-5278-8485-d72b5e0d26b9,hmi_20151108_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151108_0000_2449_0.png,hmi_20151108.png,0,2015-11-08,D,a,o,Dao,A,x,x,Axx,2449,-12.0,-57.0,209.0,8.0,150.0,Beta,6,70,86,224,0.8802915215492249
c4221857-0ae6-510c-841a-f5c0ac68965b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fdf901f7-536f-5278-8485-d72b5e0d26b9,hmi_20151108_0000_2448_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151108_0000_2448_1.png,hmi_20151108.png,1,2015-11-08,C,a,o,Cao,A,x,x,Axx,2448,5.0,-37.0,229.0,6.0,80.0,Beta,7,59,63,224,0.7599244117736816
6c5d55b2-d82c-5195-93e9-4a39aab61cb2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fdf901f7-536f-5278-8485-d72b5e0d26b9,hmi_20151108_0000_2443_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151108_0000_2443_2.png,hmi_20151108.png,2,2015-11-08,E,s,o,Eso,C,x,o,Cxo,2443,6.0,52.0,318.0,12.0,190.0,Beta,9,66,57,224,0.6884070038795471
9fe19803-ec10-5886-ac1f-bd7281c5be8a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,70733cfd-5557-5b5b-8560-b4cb4b2171ee,hmi_20151109_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151109_0000_2449_0.png,hmi_20151109.png,0,2015-11-09,D,a,o,Dao,C,x,o,Cxo,2449,-12.0,-46.0,207.0,8.0,150.0,Beta,8,83,92,224,0.8961229920387268
a90c6c98-8928-5cd4-9d9f-7bb0243c55ea,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,70733cfd-5557-5b5b-8560-b4cb4b2171ee,hmi_20151109_0000_2443_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151109_0000_2443_1.png,hmi_20151109.png,1,2015-11-09,C,s,o,Cso,H,x,x,Hxx,2443,6.0,69.0,322.0,7.0,120.0,Beta,4,53,52,224,0.6892111897468567
3dcb9f4a-e192-55c9-acee-0e28697df73a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,70733cfd-5557-5b5b-8560-b4cb4b2171ee,hmi_20151109_0000_2448_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151109_0000_2448_2.png,hmi_20151109.png,2,2015-11-09,C,a,o,Cao,H,x,x,Hxx,2448,5.0,-25.0,228.0,4.0,60.0,Beta,4,65,64,224,0.6819303631782532
4a1c6543-7ecf-5948-a2b8-f63905a24320,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,70733cfd-5557-5b5b-8560-b4cb4b2171ee,hmi_20151109_0000_2451_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151109_0000_2451_3.png,hmi_20151109.png,3,2015-11-09,H,r,x,Hrx,H,x,x,Hxx,2451,3.0,-11.0,242.0,1.0,20.0,Alpha,1,42,43,224,0.5185033082962036
c484e897-f15b-5e67-9840-6c434eb2fd78,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f1ad90ba-99ad-5e4b-a7a3-f3f21d637a46,hmi_20151110_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151110_0000_2449_0.png,hmi_20151110.png,0,2015-11-10,D,a,i,Dai,C,r,o,Cro,2449,-11.0,-32.0,206.0,9.0,140.0,Beta,13,97,97,224,0.8638086915016174
5d31f968-0b80-5674-9be2-d794465519d5,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f1ad90ba-99ad-5e4b-a7a3-f3f21d637a46,hmi_20151110_0000_2448_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151110_0000_2448_1.png,hmi_20151110.png,1,2015-11-10,C,a,o,Cao,A,x,x,Axx,2448,6.0,-12.0,226.0,4.0,80.0,Beta,9,55,53,224,0.7530866265296936
87190a41-aa3f-5d01-bb64-fd14f12ddc06,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2a506d29-4e78-5890-b52f-28eb18e2684c,hmi_20151111_0000_2448_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151111_0000_2448_0.png,hmi_20151111.png,0,2015-11-11,C,a,o,Cao,A,x,x,Axx,2448,6.0,0.0,224.0,4.0,60.0,Beta,8,50,50,224,0.8058359026908875
5d33c615-17be-5017-8a52-cd09f7ad33e7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2a506d29-4e78-5890-b52f-28eb18e2684c,hmi_20151111_0000_2449_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151111_0000_2449_1.png,hmi_20151111.png,1,2015-11-11,D,a,i,Dai,E,h,o,Eho,2449,-13.0,-18.0,206.0,9.0,120.0,Beta,14,104,93,224,0.6118611693382263
751a3d1a-41f6-552e-8b90-e6870b5af6f5,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,59f24680-486c-5f06-b5ea-24ceee4f0c2c,hmi_20151112_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151112_0000_2449_0.png,hmi_20151112.png,0,2015-11-12,D,a,i,Dai,A,x,x,Axx,2449,-12.0,-5.0,206.0,10.0,60.0,Beta,14,45,44,224,0.8196678161621094
3ec034d8-9d29-51ed-9947-22444d5fc600,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,59f24680-486c-5f06-b5ea-24ceee4f0c2c,hmi_20151112_0000_2448_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151112_0000_2448_1.png,hmi_20151112.png,1,2015-11-12,C,a,o,Cao,H,x,x,Hxx,2448,4.0,15.0,227.0,4.0,30.0,Beta,7,46,46,224,0.4052673876285553
0325570f-94f7-5d93-aa02-eccc8f1e3d8d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,3a62a7fb-f07c-558f-b268-9f98673f49b4,hmi_20151113_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151113_0000_2449_0.png,hmi_20151113.png,0,2015-11-13,C,a,o,Cao,A,x,x,Axx,2449,-13.0,9.0,208.0,9.0,30.0,Beta,6,45,44,224,0.8396756052970886
761add43-6aa4-5d1d-a1b9-8e7fe27cef1f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,e0b8cca5-5f8d-5840-ae6c-aa1fb912e6cf,hmi_20151114_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151114_0000_2449_0.png,hmi_20151114.png,0,2015-11-14,C,r,o,Cro,A,x,x,Axx,2449,-11.0,23.0,210.0,5.0,20.0,Beta,2,45,44,224,0.8094627261161804
84669479-6e08-58f8-b27f-62f8194617ba,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,4b54e89a-474d-5441-9ec1-a667b9f4437c,hmi_20151115_0000_2449_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151115_0000_2449_0.png,hmi_20151115.png,0,2015-11-15,B,x,o,Bxo,H,x,x,Hxx,2449,-11.0,36.0,210.0,4.0,10.0,Beta,2,43,43,224,0.7873626351356506
bcd72868-efa3-5b28-a3e1-7d320451bc53,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,dc0c94d9-c936-5893-9b62-858966276300,hmi_20151116_0000_2455_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151116_0000_2455_0.png,hmi_20151116.png,0,2015-11-16,C,r,o,Cro,D,x,o,Dxo,2455,15.0,-22.0,138.0,5.0,30.0,Beta,7,76,50,224,0.7639918923377991
59d28c7d-5e35-59ac-8d55-fda0c4665d51,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,0a6a2aea-3a41-54d9-9b86-32e61c2f54b6,hmi_20151118_0000_2454_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151118_0000_2454_0.png,hmi_20151118.png,0,2015-11-18,D,r,o,Dro,C,x,o,Cxo,2454,5.0,-12.0,121.0,5.0,30.0,Beta,11,86,61,224,0.8422271013259888
0a13f9d8-af68-572f-a467-8253763bb1bc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cc7497d8-b621-576f-bf04-b585eaaf1ab2,hmi_20151119_0000_2456_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151119_0000_2456_0.png,hmi_20151119.png,0,2015-11-19,D,a,i,Dai,H,x,x,Hxx,2456,6.0,0.0,120.0,9.0,50.0,Beta,12,91,108,224,0.7441921234130859
6e4bf129-7d16-5926-a826-9549ce7f33ee,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71abb0b7-542b-5fdc-8d0b-d94785f56526,hmi_20151120_0000_2456_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151120_0000_2456_0.png,hmi_20151120.png,0,2015-11-20,D,a,i,Dai,D,k,o,Dko,2456,6.0,14.0,122.0,7.0,40.0,Beta,10,98,107,224,0.6138766407966614
abb4a8ae-45a8-5aa0-941f-15180881e6c8,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71abb0b7-542b-5fdc-8d0b-d94785f56526,hmi_20151120_0000_2454_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151120_0000_2454_1.png,hmi_20151120.png,1,2015-11-20,C,r,o,Cro,D,r,o,Dro,2454,11.0,13.0,121.0,5.0,20.0,Beta,8,86,56,224,0.3826570808887481
be0395d7-e867-541f-9707-a02f441c7c71,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,925d9c78-e05a-5934-97c1-56c4fc2a67b2,hmi_20151121_0000_2457_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151121_0000_2457_0.png,hmi_20151121.png,0,2015-11-21,D,s,o,Dso,H,h,x,Hhx,2457,11.0,-63.0,32.0,7.0,110.0,Beta,8,70,63,224,0.8312563300132751
f8c38898-e6cd-5a64-90e9-479b6fe3f843,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,925d9c78-e05a-5934-97c1-56c4fc2a67b2,hmi_20151121_0000_2454_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151121_0000_2454_1.png,hmi_20151121.png,1,2015-11-21,C,r,o,Cro,H,x,x,Hxx,2454,12.0,28.0,123.0,7.0,20.0,Beta,6,68,48,224,0.4033856689929962
c3651866-729e-5636-9be7-c9181509ab6b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,3e67d5ab-8f14-54ab-8881-7f703fc32962,hmi_20151122_0000_2454_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151122_0000_2454_0.png,hmi_20151122.png,0,2015-11-22,D,a,c,Dac,C,x,o,Cxo,2454,13.0,40.0,121.0,8.0,90.0,Beta,14,90,75,224,0.8670742511749268
f0b76338-6af0-5c2f-8024-2963702dd625,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,3e67d5ab-8f14-54ab-8881-7f703fc32962,hmi_20151122_0000_2457_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151122_0000_2457_1.png,hmi_20151122.png,1,2015-11-22,D,s,i,Dsi,D,x,c,Dxc,2457,11.0,-49.0,32.0,8.0,130.0,Beta,10,84,64,224,0.8344377875328064
cf26d461-fbe0-5339-9765-4d7d6921001b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5b40b5c9-46e5-5d17-a3cf-fd434b2d7b27,hmi_20151123_0000_2454_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151123_0000_2454_0.png,hmi_20151123.png,0,2015-11-23,D,a,c,Dac,D,x,o,Dxo,2454,13.0,53.0,121.0,8.0,130.0,Beta-Gamma,16,80,61,224,0.77492755651474
bb386a34-a4ca-5885-b4ce-d36d5fe6a963,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5b40b5c9-46e5-5d17-a3cf-fd434b2d7b27,hmi_20151123_0000_2457_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151123_0000_2457_1.png,hmi_20151123.png,1,2015-11-23,D,a,i,Dai,D,x,o,Dxo,2457,11.0,-36.0,32.0,8.0,120.0,Beta,13,91,71,224,0.7412376999855042
059d69d0-c2da-5ad0-87c7-9595807e3995,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5b40b5c9-46e5-5d17-a3cf-fd434b2d7b27,hmi_20151123_0000_2458_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151123_0000_2458_2.png,hmi_20151123.png,2,2015-11-23,H,a,x,Hax,H,x,x,Hxx,2458,9.0,-72.0,356.0,2.0,60.0,Alpha,1,45,55,224,0.7371153235435486
07ca66ff-8db4-53c4-91aa-5bf4d88be7e6,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f347bf0b-6b42-5be6-916c-bfc170745a95,hmi_20151124_0000_2458_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151124_0000_2458_0.png,hmi_20151124.png,0,2015-11-24,C,s,o,Cso,H,x,x,Hxx,2458,9.0,-57.0,358.0,5.0,120.0,Beta,4,64,66,224,0.8357904553413391
efde4fb4-de6d-5474-95cf-4d4f0f91e336,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f347bf0b-6b42-5be6-916c-bfc170745a95,hmi_20151124_0000_2457_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151124_0000_2457_1.png,hmi_20151124.png,1,2015-11-24,D,s,i,Dsi,A,x,x,Axx,2457,11.0,-23.0,32.0,8.0,120.0,Beta-Gamma,14,107,57,224,0.7552107572555542
36b972f8-32bf-5e7d-b5ad-c1523ee2cc6b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b062c06f-4921-55fa-b46d-952ce22c41b0,hmi_20151125_0000_2457_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151125_0000_2457_0.png,hmi_20151125.png,0,2015-11-25,C,a,o,Cao,H,x,x,Hxx,2457,12.0,-11.0,31.0,9.0,70.0,Beta-Gamma,11,51,57,224,0.8010919690132141
09c4484f-99fa-5c36-86bb-c8d3e16633d1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b062c06f-4921-55fa-b46d-952ce22c41b0,hmi_20151125_0000_2458_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151125_0000_2458_1.png,hmi_20151125.png,1,2015-11-25,D,a,o,Dao,H,x,x,Hxx,2458,10.0,-46.0,356.0,7.0,160.0,Beta,8,86,62,224,0.7904773354530334
d30b63a2-4d99-5d0f-b715-bf3af617e45e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6ffc7c48-d7d9-56ca-835f-985fa9c1197f,hmi_20151126_0000_2457_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151126_0000_2457_0.png,hmi_20151126.png,0,2015-11-26,H,s,x,Hsx,A,x,x,Axx,2457,12.0,2.0,30.0,8.0,30.0,Alpha,2,51,52,224,0.8476068377494812
bffcfb21-4aa1-5473-b146-50d25fb4c5ec,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6ffc7c48-d7d9-56ca-835f-985fa9c1197f,hmi_20151126_0000_2459_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151126_0000_2459_1.png,hmi_20151126.png,1,2015-11-26,C,a,i,Cai,H,x,x,Hxx,2459,4.0,-59.0,329.0,1.0,60.0,Beta,4,46,46,224,0.7434826493263245
8fe62c78-414a-5677-b960-bf3de63b0a93,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6ffc7c48-d7d9-56ca-835f-985fa9c1197f,hmi_20151126_0000_2460_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151126_0000_2460_2.png,hmi_20151126.png,2,2015-11-26,B,x,o,Bxo,H,x,x,Hxx,2460,13.0,-29.0,359.0,3.0,10.0,Beta,2,95,90,224,0.6668339371681213
5106f0f0-210a-5fd2-9f36-99d11de3cbbc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fcea41ed-63c9-5af4-8464-004bb1d0d27a,hmi_20151127_0000_2457_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151127_0000_2457_0.png,hmi_20151127.png,0,2015-11-27,H,a,x,Hax,A,x,x,Axx,2457,12.0,17.0,32.0,8.0,30.0,Alpha,1,49,50,224,0.8378656506538391
600fbe9a-7267-55d8-8b5a-5effdb63080f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fcea41ed-63c9-5af4-8464-004bb1d0d27a,hmi_20151127_0000_2460_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151127_0000_2460_1.png,hmi_20151127.png,1,2015-11-27,C,r,o,Cro,C,x,i,Cxi,2460,12.0,-16.0,359.0,4.0,20.0,Beta,4,98,84,224,0.7187901735305786
65f9f175-04dd-509c-86e2-8046fb6060cd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fcea41ed-63c9-5af4-8464-004bb1d0d27a,hmi_20151127_0000_2459_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151127_0000_2459_2.png,hmi_20151127.png,2,2015-11-27,C,a,o,Cao,H,x,x,Hxx,2459,4.0,-45.0,330.0,2.0,40.0,Beta,3,51,45,224,0.6962622404098511
8f83eb58-d4d4-5dcf-98a9-9adb64238d02,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,fcea41ed-63c9-5af4-8464-004bb1d0d27a,hmi_20151127_0000_2458_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151127_0000_2458_3.png,hmi_20151127.png,3,2015-11-27,C,a,o,Cao,D,r,i,Dri,2458,8.0,-21.0,354.0,9.0,80.0,Beta,8,62,56,224,0.3691085278987884
415c1921-dbb5-5b01-8645-c03f96fb9229,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71407b52-bb61-5157-af1d-f854ae65f028,hmi_20151128_0000_2457_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151128_0000_2457_0.png,hmi_20151128.png,0,2015-11-28,H,a,x,Hax,A,x,x,Axx,2457,13.0,27.0,29.0,6.0,20.0,Alpha,1,48,47,224,0.8848530650138855
19f61a95-7fa2-5e8d-8ddb-bb601b1ece6c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71407b52-bb61-5157-af1d-f854ae65f028,hmi_20151128_0000_2458_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151128_0000_2458_1.png,hmi_20151128.png,1,2015-11-28,C,a,o,Cao,H,r,x,Hrx,2458,8.0,-7.0,355.0,3.0,70.0,Beta,3,67,64,224,0.547629177570343
dbc222f0-b97d-536a-8db2-5b2d1ff67d4b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71407b52-bb61-5157-af1d-f854ae65f028,hmi_20151128_0000_2459_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151128_0000_2459_2.png,hmi_20151128.png,2,2015-11-28,C,a,o,Cao,A,x,x,Axx,2459,4.0,-33.0,329.0,2.0,10.0,Beta,2,48,43,224,0.5420506000518799
b73b5782-7c06-5e6d-aa7f-f089d2da006d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,71407b52-bb61-5157-af1d-f854ae65f028,hmi_20151128_0000_2460_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20151128_0000_2460_3.png,hmi_20151128.png,3,2015-11-28,B,x,o,Bxo,A,x,x,Axx,2460,12.0,1.0,3.0,1.0,10.0,Beta,2,117,66,224,0.3801066875457763
