filename,Z,P,C,mcintosh_full,pred_Z,pred_P,pred_C,pred_mcintosh_full,date_iso,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,noaa,orig_w,orig_h,square_size,yolo_conf,dist_angular,z_length_deg,z_length_mode,mean_dist_angular,num_spots_det,num_bbox_spots,num_umbra,num_penumbra,area_bbox,area_umbra,area_penumbra,area_total,valid_area,bbox_fraction_valid,umbra_fraction_valid,pen_fraction_valid,fill_ratio,elongation,pen_diam_ns_deg,pen_symmetry,pen_irregularity,pred_z_tree,pred_p_tree,pred_c_tree,length_deg_attr,num_spots_bbox_attr,num_umbra_attr,pen_diam_ns_deg_attr,pen_symmetry_attr,fill_ratio_attr
hmi_20220504_0000_3004_2.png,C,s,i,Csi,C,x,i,Cxi,2022-05-04T00:00:00,-15.0,2.0,322.0,7.0,100.0,Beta,21.0,3004,112,66,224,0.8145930171012878,15.392996788024902,6.368199443193083,bbox_span,15.392996788024902,4,4,3,1,79,128,20,91,50176,0.0015744579081632653,0.002551020408163265,0.0003985969387755102,0.07465135356849877,2.3043478260869565,0.0,0.0,0.0,C,x,i,6.368199443193083,4,3,0.0,0.0,0.07465135356849877
hmi_20220505_0000_3001_0.png,H,s,x,Hsx,H,x,x,Hxx,2022-05-05T00:00:00,-32.0,27.0,335.0,1.0,90.0,Alpha,1.0,3001,52,52,224,0.8737582564353943,41.47713088989258,1.5962836003294067,bbox_span,41.47713088989258,1,1,1,1,25,41,10,35,50176,0.0004982461734693878,0.000817123724489796,0.0001992984693877551,0.32407407407407407,1.3333333333333333,0.0,0.0,0.0,H,x,x,1.5962836003294067,1,1,0.0,0.0,0.32407407407407407
hmi_20220505_0000_3004_1.png,D,k,c,Dkc,D,r,c,Drc,2022-05-05T00:00:00,-16.0,17.0,325.0,9.0,300.0,Beta-Gamma,18.0,3004,107,71,224,0.8425277471542358,22.99678611755371,7.454251871588709,bbox_span,22.99678611755371,4,4,2,2,151,176,198,300,50176,0.003009406887755102,0.00350765306122449,0.003946109693877551,0.2631578947368421,3.1578947368421053,0.7434970154333326,0.3333333333333333,0.891245602665117,D,r,c,7.454251871588709,4,2,0.7434970154333326,0.3333333333333333,0.2631578947368421
hmi_20220505_0000_3006_2.png,C,r,o,Cro,C,a,o,Cao,2022-05-05T00:00:00,-27.0,-62.0,246.0,6.0,50.0,Beta,4.0,3006,68,59,224,0.7931184768676758,58.676517486572266,9.226504663924366,bbox_span,58.676517486572266,1,1,1,1,11,23,27,38,32262,0.00034095840307482486,0.0007129130246109975,0.0008368978984563884,0.05837173579109063,1.4761904761904763,1.1529882506930118,0.68,1.4791102157185927,C,a,o,9.226504663924366,1,1,1.1529882506930118,0.68,0.05837173579109063
hmi_20220506_0000_3001_0.png,H,s,x,Hsx,H,x,x,Hxx,2022-05-06T00:00:00,-32.0,40.0,335.0,2.0,90.0,Alpha,1.0,3001,52,51,224,0.9061657190322876,50.096435546875,1.7504609117082457,bbox_span,50.096435546875,1,1,1,0,24,36,18,42,47351,0.0005068530759646048,0.0007602796139469072,0.0003801398069734536,0.25,0.8571428571428571,0.0,0.0,0.0,H,x,x,1.7504609117082457,1,1,0.0,0.0,0.25
hmi_20220506_0000_3004_1.png,D,k,c,Dkc,D,a,i,Dai,2022-05-06T00:00:00,-16.0,29.0,324.0,9.0,500.0,Beta-Delta,26.0,3004,101,76,224,0.8366104960441589,34.248374938964844,7.781573749785207,bbox_span,34.248374938964844,3,3,1,2,87,129,251,312,50176,0.0017338966836734694,0.002570950255102041,0.005002391581632653,0.17105263157894737,1.78125,1.4958406030292948,0.5094339622641509,1.386201424853165,D,a,i,7.781573749785207,3,1,1.4958406030292948,0.5094339622641509,0.17105263157894737
hmi_20220506_0000_3006_2.png,C,a,o,Cao,H,r,x,Hrx,2022-05-06T00:00:00,-29.0,-50.0,245.0,9.0,50.0,Beta,4.0,3006,47,46,224,0.7045236229896545,55.896636962890625,1.606380873554485,bbox_span,55.896636962890625,1,1,1,1,8,16,16,24,39675,0.00020163831127914303,0.00040327662255828606,0.00040327662255828606,0.4444444444444444,1.5,0.48396374810325443,0.5,0.5831776862486935,H,r,x,1.606380873554485,1,1,0.48396374810325443,0.5,0.4444444444444444
hmi_20220507_0000_3001_0.png,H,s,x,Hsx,A,x,x,Axx,2022-05-07T00:00:00,-32.0,53.0,335.0,2.0,90.0,Alpha,1.0,3001,50,51,224,0.8560218214988708,56.33647918701172,0.6772063765757904,bbox_span,56.33647918701172,1,1,1,0,18,31,0,18,38648,0.00046574208238459947,0.0008021113641068102,0.0,0.6,0.8333333333333334,0.0,0.0,0.0,A,x,x,0.6772063765757904,1,1,0.0,0.0,0.6
hmi_20220507_0000_3004_1.png,D,k,c,Dkc,D,r,o,Dro,2022-05-07T00:00:00,-16.0,42.0,324.0,9.0,490.0,Beta-Delta,25.0,3004,92,76,224,0.8228878974914551,47.555660247802734,7.864845165046788,bbox_span,47.555660247802734,1,1,1,2,59,83,47,106,49676,0.001187696271841533,0.0016708269586923263,0.0009461309284161366,0.15451895043731778,3.5,0.3768919162310589,0.6666666666666666,0.6184153125032181,D,r,o,7.864845165046788,1,1,0.3768919162310589,0.6666666666666666,0.15451895043731778
hmi_20220507_0000_3006_2.png,C,a,o,Cao,H,r,x,Hrx,2022-05-07T00:00:00,-29.0,-37.0,245.0,9.0,70.0,Beta,8.0,3006,63,71,224,0.7558587193489075,50.71809768676758,2.9464738399266874,bbox_span,50.71809768676758,0,0,1,1,0,56,22,22,46730,0.0,0.0011983736357800128,0.00047078964262786216,0.10526315789473684,0.5789473684210527,0.4397827149538601,0.5,0.5831776862486935,H,r,x,2.9464738399266874,0,1,0.4397827149538601,0.5,0.10526315789473684
hmi_20220508_0000_3004_0.png,D,k,c,Dkc,H,r,x,Hrx,2022-05-08T00:00:00,-16.0,56.0,324.0,9.0,490.0,Beta-Delta,25.0,3004,80,73,224,0.8538140654563904,54.869956970214844,3.366886899289473,bbox_span,54.869956970214844,1,1,1,1,51,137,34,85,38142,0.0013371086990718892,0.0035918410151538987,0.0008914057993812595,0.30357142857142855,0.7,0.5173371697758417,0.2,0.8348606718793444,H,r,x,3.366886899289473,1,1,0.5173371697758417,0.2,0.30357142857142855
hmi_20220508_0000_3006_1.png,C,a,o,Cao,A,x,x,Axx,2022-05-08T00:00:00,-29.0,-23.0,245.0,9.0,80.0,Beta,10.0,3006,78,77,224,0.8037071228027344,42.048683166503906,0.8567899204494743,bbox_span,42.048683166503906,1,1,1,0,20,42,0,20,50176,0.0003985969387755102,0.0008370535714285714,0.0,0.4166666666666667,0.75,0.0,0.0,0.0,A,x,x,0.8567899204494743,1,1,0.0,0.0,0.4166666666666667
hmi_20220508_0000_3001_2.png,H,s,x,Hsx,A,x,x,Axx,2022-05-08T00:00:00,-32.0,67.0,335.0,2.0,90.0,Alpha,1.0,3001,46,49,224,0.7097571492195129,59.58438491821289,0.730445537387765,bbox_span,59.58438491821289,1,1,1,0,12,17,0,12,28475,0.00042142230026338893,0.0005970149253731343,0.0,0.6,0.8,0.0,0.0,0.0,A,x,x,0.730445537387765,1,1,0.0,0.0,0.6
hmi_20220509_0000_3006_0.png,C,a,o,Cao,C,x,o,Cxo,2022-05-09T00:00:00,-29.0,-10.0,245.0,9.0,80.0,Beta,10.0,3006,93,80,224,0.8679770827293396,34.01438522338867,5.606658964408139,bbox_span,34.01438522338867,1,1,3,2,14,40,28,42,50176,0.00027901785714285713,0.0007971938775510204,0.0005580357142857143,0.045454545454545456,0.8484848484848485,0.0,0.0,0.0,C,x,o,5.606658964408139,1,3,0.0,0.0,0.045454545454545456
hmi_20220510_0000_3007_0.png,D,s,o,Dso,A,x,x,Axx,2022-05-10T00:00:00,-24.0,-58.0,184.0,13.0,160.0,Beta,8.0,3007,99,72,224,0.8090744018554688,54.911956787109375,0.7383389866743238,bbox_span,54.911956787109375,1,1,2,0,16,72,0,16,40060,0.00039940089865202194,0.0017973040439340988,0.0,0.64,1.0,0.0,0.0,0.0,A,x,x,0.7383389866743238,1,2,0.0,0.0,0.64
hmi_20220510_0000_3006_1.png,C,s,o,Cso,D,r,o,Dro,2022-05-10T00:00:00,-31.0,-4.0,238.0,12.0,50.0,Beta-Delta,10.0,3006,97,83,224,0.7993642091751099,30.570358276367188,5.04781263730751,bbox_span,30.570358276367188,1,1,3,2,20,59,63,83,50176,0.0003985969387755102,0.001175860969387755,0.0012555803571428572,0.08089668615984405,1.4074074074074074,0.6904797646312765,0.6666666666666666,0.7553352595764902,D,r,o,5.04781263730751,1,3,0.6904797646312765,0.6666666666666666,0.08089668615984405
hmi_20220511_0000_3006_0.png,E,a,i,Eai,D,x,o,Dxo,2022-05-11T00:00:00,-30.0,7.0,235.0,14.0,180.0,Beta-Gamma-Delta,22.0,3006,105,78,224,0.8094267845153809,31.618343353271484,7.166460272450978,bbox_span,31.618343353271484,1,1,4,3,13,70,135,148,50176,0.00025908801020408165,0.0013950892857142857,0.002690529336734694,0.07212475633528265,1.5833333333333333,0.0,0.0,0.0,D,x,o,7.166460272450978,1,4,0.0,0.0,0.07212475633528265
hmi_20220511_0000_3007_1.png,E,s,i,Esi,E,a,o,Eao,2022-05-11T00:00:00,-24.0,-45.0,184.0,14.0,240.0,Beta,20.0,3007,117,90,224,0.698843777179718,47.787010192871094,13.536362709697324,bbox_span,47.787010192871094,2,2,2,3,45,130,84,129,49005,0.0009182736455463728,0.0026527905315784106,0.0017141108050198958,0.03822222222222222,1.6666666666666667,1.2448671494474515,0.25,1.5505893732476679,E,a,o,13.536362709697324,2,2,1.2448671494474515,0.25,0.03822222222222222
hmi_20220512_0000_3006_0.png,E,a,o,Eao,D,x,o,Dxo,2022-05-12T00:00:00,-31.0,20.0,235.0,14.0,130.0,Beta,19.0,3006,122,82,224,0.8371992111206055,37.41389083862305,6.223535850022565,bbox_span,37.41389083862305,1,1,2,3,8,55,57,65,50176,0.00015943877551020407,0.001096141581632653,0.001136001275510204,0.0663265306122449,2.45,0.0,0.0,0.0,D,x,o,6.223535850022565,1,2,0.0,0.0,0.0663265306122449
hmi_20220513_0000_3008_0.png,C,a,o,Cao,D,r,o,Dro,2022-05-13T00:00:00,16.0,-20.0,182.0,4.0,30.0,Beta,5.0,3008,82,48,224,0.730672299861908,28.192543029785156,7.912890453485741,bbox_span,28.192543029785156,0,0,2,2,0,21,180,180,50176,0.0,0.0004185267857142857,0.003587372448979592,0.23809523809523808,5.25,0.6412787974530473,0.04,1.5605911183337198,D,r,o,7.912890453485741,0,2,0.6412787974530473,0.04,0.23809523809523808
hmi_20220513_0000_3007_1.png,E,k,c,Ekc,E,s,c,Esc,2022-05-13T00:00:00,-24.0,-18.0,184.0,15.0,350.0,Beta-Gamma-Delta,30.0,3007,110,91,224,0.5708656311035156,28.701641082763672,10.732565592312804,bbox_span,28.701641082763672,4,4,7,3,80,249,251,331,50176,0.0015943877551020409,0.004962531887755102,0.005002391581632653,0.10778248127645718,2.2432432432432434,2.094888419367948,0.09090909090909091,2.680395952979987,E,s,c,10.732565592312804,4,7,2.094888419367948,0.09090909090909091,0.10778248127645718
hmi_20220514_0000_3010_0.png,D,s,o,Dso,C,x,o,Cxo,2022-05-14T00:00:00,-15.0,-61.0,128.0,8.0,90.0,Beta,5.0,3010,80,84,224,0.8446141481399536,56.66720962524414,10.180009607021471,bbox_span,56.66720962524414,1,1,3,1,8,55,24,32,34897,0.0002292460669971631,0.0015760667106054962,0.0006877382009914892,0.024864024864024864,0.8461538461538461,0.0,0.0,0.0,C,x,o,10.180009607021471,1,3,0.0,0.0,0.024864024864024864
hmi_20220514_0000_3007_1.png,E,k,c,Ekc,E,x,o,Exo,2022-05-14T00:00:00,-24.0,-5.0,184.0,11.0,330.0,Beta,28.0,3007,136,93,224,0.5682710409164429,22.97686195373535,12.457671185345093,bbox_span,22.97686195373535,4,4,6,3,73,357,52,125,50176,0.0014548788265306123,0.007114955357142857,0.0010363520408163266,0.029467232437529467,2.4047619047619047,0.0,0.0,0.0,E,x,o,12.457671185345093,4,6,0.0,0.0,0.029467232437529467
hmi_20220515_0000_3010_0.png,D,s,o,Dso,E,x,o,Exo,2022-05-15T00:00:00,-15.0,-48.0,128.0,9.0,190.0,Beta,12.0,3010,98,85,224,0.8286412358283997,50.77466583251953,10.85594244098748,bbox_span,50.77466583251953,1,1,4,1,10,68,14,24,47478,0.00021062386789671004,0.0014322423016976283,0.0002948734150553941,0.014545454545454545,1.5151515151515151,0.0,0.0,0.0,E,x,o,10.85594244098748,1,4,0.0,0.0,0.014545454545454545
hmi_20220515_0000_3007_1.png,E,k,c,Ekc,E,r,c,Erc,2022-05-15T00:00:00,-24.0,8.0,184.0,12.0,340.0,Beta,30.0,3007,127,79,224,0.7024943232536316,23.741291046142578,10.754655503990003,bbox_span,23.741291046142578,6,6,6,4,87,208,158,245,50176,0.0017338966836734694,0.004145408163265306,0.0031489158163265306,0.07611059335197266,2.3513513513513513,0.5130956677983175,0.625,0.6758228614034543,E,r,c,10.754655503990003,6,6,0.5130956677983175,0.625,0.07611059335197266
hmi_20220516_0000_3010_0.png,D,s,o,Dso,E,x,o,Exo,2022-05-16T00:00:00,-15.0,-35.0,128.0,9.0,190.0,Beta,12.0,3010,113,79,224,0.8048490285873413,39.598106384277344,11.55185042413043,bbox_span,39.598106384277344,0,0,2,3,0,39,155,155,50176,0.0,0.0007772640306122449,0.0030891262755102043,0.05615942028985507,1.725,0.0,0.0,0.0,E,x,o,11.55185042413043,0,2,0.0,0.0,0.05615942028985507
hmi_20220516_0000_3015_1.png,D,a,o,Dao,H,x,x,Hxx,2022-05-16T00:00:00,14.0,-55.0,108.0,4.0,60.0,Beta,4.0,3015,66,53,224,0.760246992111206,52.97156524658203,1.2819389343372123,bbox_span,52.97156524658203,1,1,1,0,17,57,6,23,43406,0.0003916509238354145,0.0013131825093305072,0.00013822973782426392,0.26136363636363635,0.7272727272727273,0.0,0.0,0.0,H,x,x,1.2819389343372123,1,1,0.0,0.0,0.26136363636363635
hmi_20220516_0000_3007_2.png,E,k,c,Ekc,E,r,c,Erc,2022-05-16T00:00:00,-24.0,21.0,184.0,12.0,340.0,Beta,30.0,3007,126,88,224,0.714051365852356,31.513916015625,10.649767438846759,bbox_span,31.513916015625,4,4,5,5,69,183,106,175,50176,0.0013751594387755102,0.0036471619897959183,0.0021125637755102043,0.0554850982878884,2.1842105263157894,1.9294173746160599,0.12,1.5605911183337198,E,r,c,10.649767438846759,4,5,1.9294173746160599,0.12,0.0554850982878884
hmi_20220516_0000_3014_3.png,C,a,o,Cao,D,x,o,Dxo,2022-05-16T00:00:00,21.0,-53.0,110.0,5.0,100.0,Beta,7.0,3014,77,62,224,0.6296475529670715,55.16743087768555,7.839722807154164,bbox_span,55.16743087768555,1,1,1,2,11,31,40,51,39531,0.00027826262932888115,0.0007841946826541195,0.0010118641066504768,0.06910569105691057,2.2777777777777777,0.0,0.0,0.0,D,x,o,7.839722807154164,1,1,0.0,0.0,0.06910569105691057
hmi_20220516_0000_3011_4.png,B,x,o,Bxo,H,x,x,Hxx,2022-05-16T00:00:00,16.0,-40.0,123.0,5.0,10.0,Beta,2.0,3011,83,57,224,0.5678860545158386,41.35430908203125,0.43187568866840575,bbox_span,41.35430908203125,0,0,1,1,0,5,16,16,50176,0.0,9.964923469387755e-05,0.00031887755102040814,0.8,0.8,0.0,0.0,0.0,H,x,x,0.43187568866840575,0,1,0.0,0.0,0.8
hmi_20220517_0000_3015_0.png,H,s,x,Hsx,H,x,x,Hxx,2022-05-17T00:00:00,13.0,-42.0,107.0,5.0,110.0,Alpha,7.0,3015,74,51,224,0.8407557606697083,43.11744689941406,1.0883987322873354,bbox_span,43.11744689941406,1,1,1,0,16,51,2,18,50176,0.00031887755102040814,0.001016422193877551,3.985969387755102e-05,0.28125,1.0,0.0,0.0,0.0,H,x,x,1.0883987322873354,1,1,0.0,0.0,0.28125
hmi_20220517_0000_3014_1.png,D,a,c,Dac,D,r,o,Dro,2022-05-17T00:00:00,22.0,-44.0,105.0,10.0,140.0,Beta-Delta,13.0,3014,92,66,224,0.8192718625068665,48.69388198852539,5.041671273015361,bbox_span,48.69388198852539,2,2,2,3,47,120,38,85,48390,0.0009712750568299235,0.0024798512089274642,0.0007852862161603638,0.1388888888888889,1.8888888888888888,0.5625078514624393,0.45454545454545453,0.6746348863671471,D,r,o,5.041671273015361,2,2,0.5625078514624393,0.45454545454545453,0.1388888888888889
hmi_20220517_0000_3007_2.png,E,k,c,Ekc,E,r,o,Ero,2022-05-17T00:00:00,-23.0,35.0,184.0,14.0,320.0,Beta,36.0,3007,118,85,224,0.8015955686569214,41.66563034057617,11.451406625039683,bbox_span,41.66563034057617,2,2,4,3,28,113,117,145,50176,0.0005580357142857143,0.0022520727040816328,0.002331792091836735,0.04068462401795735,1.8409090909090908,0.7870031649682582,0.3125,0.8722065196758747,E,r,o,11.451406625039683,2,4,0.7870031649682582,0.3125,0.04068462401795735
hmi_20220518_0000_3016_0.png,D,s,o,Dso,C,x,o,Cxo,2022-05-18T00:00:00,-18.0,-62.0,74.0,9.0,100.0,Beta,3.0,3016,76,58,224,0.8667133450508118,56.10570526123047,7.380008618825509,bbox_span,56.10570526123047,1,1,2,1,14,45,11,25,36188,0.0003868685752183044,0.001243506134630264,0.0003039681662429535,0.07575757575757576,2.727272727272727,0.0,0.0,0.0,C,x,o,7.380008618825509,1,2,0.0,0.0,0.07575757575757576
hmi_20220518_0000_3014_1.png,D,a,c,Dac,D,x,c,Dxc,2022-05-18T00:00:00,22.0,-31.0,105.0,10.0,220.0,Beta-Gamma,18.0,3014,106,71,224,0.8483198881149292,38.98342514038086,7.715146436172283,bbox_span,38.98342514038086,4,4,3,3,123,319,81,204,50176,0.0024513711734693877,0.006357621173469388,0.0016143176020408164,0.11544991511035653,1.8387096774193548,0.0,0.0,0.0,D,x,c,7.715146436172283,4,3,0.0,0.0,0.11544991511035653
hmi_20220518_0000_3015_2.png,H,s,x,Hsx,A,x,x,Axx,2022-05-18T00:00:00,13.0,-28.0,108.0,5.0,90.0,Alpha,5.0,3015,76,51,224,0.737446665763855,30.957721710205078,0.5286557875927033,bbox_span,30.957721710205078,1,1,1,0,18,41,0,18,50176,0.0003587372448979592,0.000817123724489796,0.0,0.72,1.0,0.0,0.0,0.0,A,x,x,0.5286557875927033,1,1,0.0,0.0,0.72
hmi_20220518_0000_3007_3.png,E,s,i,Esi,C,x,o,Cxo,2022-05-18T00:00:00,-23.0,48.0,184.0,13.0,170.0,Beta,18.0,3007,111,81,224,0.6984044909477234,51.96720886230469,5.771041529665983,bbox_span,51.96720886230469,1,1,2,1,16,43,20,36,45706,0.00035006344900013125,0.0009407955191878528,0.0004375793112501641,0.03317972350230415,0.8857142857142857,0.0,0.0,0.0,C,x,o,5.771041529665983,1,2,0.0,0.0,0.03317972350230415
hmi_20220518_0000_3017_4.png,C,r,o,Cro,H,x,x,Hxx,2022-05-18T00:00:00,14.0,-52.0,84.0,6.0,20.0,Beta,4.0,3017,43,44,224,0.6801776885986328,54.3267822265625,1.53211656867832,bbox_span,54.3267822265625,0,0,1,1,0,14,33,33,40706,0.0,0.00034392964182184446,0.0008106912985800619,0.4714285714285714,0.7,0.0,0.0,0.0,H,x,x,1.53211656867832,0,1,0.0,0.0,0.4714285714285714
hmi_20220519_0000_3016_0.png,D,a,o,Dao,D,x,o,Dxo,2022-05-19T00:00:00,-19.0,-49.0,74.0,9.0,180.0,Beta,6.0,3016,93,54,224,0.8713600039482117,50.19807434082031,8.823486591039106,bbox_span,50.19807434082031,1,1,2,2,14,49,32,46,47962,0.0002918977523873066,0.0010216421333555732,0.0006671948625995579,0.06442577030812324,3.642857142857143,0.0,0.0,0.0,D,x,o,8.823486591039106,1,2,0.0,0.0,0.06442577030812324
hmi_20220519_0000_3017_1.png,C,r,o,Cro,D,r,o,Dro,2022-05-19T00:00:00,14.0,-40.0,82.0,9.0,20.0,Beta,2.0,3017,99,85,224,0.6452488303184509,40.92423629760742,6.07268068762516,bbox_span,40.92423629760742,1,1,2,3,11,32,84,95,50176,0.0002192283163265306,0.0006377551020408163,0.0016741071428571428,0.048272357723577235,0.8541666666666666,0.780952800892527,0.5454545454545454,0.8215906648879765,D,r,o,6.07268068762516,1,2,0.780952800892527,0.5454545454545454,0.048272357723577235
hmi_20220519_0000_3007_2.png,C,s,o,Cso,C,x,o,Cxo,2022-05-19T00:00:00,-22.0,61.0,184.0,11.0,120.0,Beta,10.0,3007,54,51,224,0.5518985390663147,58.618011474609375,5.318002632629667,bbox_span,58.618011474609375,1,1,1,3,16,21,52,68,30429,0.0005258141904104638,0.0006901311249137336,0.001708896118834007,0.08124253285543608,0.8709677419354839,0.0,0.0,0.0,C,x,o,5.318002632629667,1,1,0.0,0.0,0.08124253285543608
hmi_20220520_0000_3017_0.png,C,r,o,Cro,D,r,o,Dro,2022-05-20T00:00:00,13.0,-27.0,83.0,10.0,30.0,Beta,9.0,3017,90,80,224,0.7998149394989014,30.666439056396484,7.840035030608559,bbox_span,30.666439056396484,0,0,3,2,0,40,88,88,50176,0.0,0.0007971938775510204,0.001753826530612245,0.037606837606837605,1.5384615384615385,0.645157821811946,0.3333333333333333,1.204999639293466,D,r,o,7.840035030608559,0,3,0.645157821811946,0.3333333333333333,0.037606837606837605
hmi_20220520_0000_3016_1.png,E,a,o,Eao,H,x,x,Hxx,2022-05-20T00:00:00,-19.0,-35.0,75.0,11.0,140.0,Beta,4.0,3016,108,54,224,0.7511069178581238,38.807987213134766,1.734628970932759,bbox_span,38.807987213134766,1,1,1,1,11,39,9,20,50176,0.0002192283163265306,0.0007772640306122449,0.0001793686224489796,0.13986013986013987,0.8461538461538461,0.0,0.0,0.0,H,x,x,1.734628970932759,1,1,0.0,0.0,0.13986013986013987
hmi_20220520_0000_3014_2.png,E,k,c,Ekc,D,r,c,Drc,2022-05-20T00:00:00,22.0,-4.0,106.0,11.0,1100.0,Beta-Gamma-Delta,30.0,3014,119,76,224,0.6790637969970703,25.645797729492188,9.613913801031439,bbox_span,25.645797729492188,5,5,2,5,148,349,174,322,50176,0.0029496173469387753,0.006955516581632653,0.0034677933673469387,0.161,3.2,2.3888639548523116,0.25,2.5809023159775295,D,r,c,9.613913801031439,5,2,2.3888639548523116,0.25,0.161
hmi_20220520_0000_3010_3.png,C,s,o,Cso,H,h,x,Hhx,2022-05-20T00:00:00,-16.0,18.0,128.0,11.0,50.0,Beta,16.0,3010,74,51,224,0.5983425378799438,26.62293815612793,4.921766474606997,bbox_span,26.62293815612793,0,0,2,2,0,26,54,54,50176,0.0,0.0005181760204081633,0.0010762117346938774,0.05142857142857143,0.8571428571428571,3.9947057813529945,0.16666666666666666,1.3452094688046758,H,h,x,4.921766474606997,0,2,3.9947057813529945,0.16666666666666666,0.05142857142857143
hmi_20220521_0000_3017_0.png,C,r,o,Cro,D,a,o,Dao,2022-05-21T00:00:00,14.0,-14.0,82.0,6.0,30.0,Beta,6.0,3017,115,71,224,0.7666144371032715,20.479612350463867,7.95274719646258,bbox_span,20.479612350463867,1,1,2,2,15,34,148,163,50176,0.00029894770408163266,0.0006776147959183673,0.0029496173469387753,0.09209039548022599,1.9666666666666666,2.3859482078034313,0.4074074074074074,1.369546496035734,D,a,o,7.95274719646258,1,2,2.3859482078034313,0.4074074074074074,0.09209039548022599
hmi_20220521_0000_3019_1.png,C,r,o,Cro,H,a,x,Hax,2022-05-21T00:00:00,11.0,-55.0,41.0,2.0,20.0,Alpha,4.0,3019,57,54,224,0.7156129479408264,55.05352783203125,4.567311677146327,bbox_span,55.05352783203125,1,1,1,2,14,32,74,88,37953,0.0003688772956024557,0.0008431481042341844,0.0019497799910415513,0.32234432234432236,1.6153846153846154,0.9429506352257009,0.38461538461538464,1.9456863471509607,H,a,x,4.567311677146327,1,1,0.9429506352257009,0.38461538461538464,0.32234432234432236
hmi_20220521_0000_3014_2.png,D,k,c,Dkc,C,r,c,Crc,2022-05-21T00:00:00,24.0,9.0,105.0,10.0,1190.0,Beta-Gamma-Delta,12.0,3014,122,76,224,0.6757677793502808,27.24034309387207,9.589124821164653,bbox_span,27.24034309387207,5,5,3,2,139,342,45,176,50176,0.0027702487244897957,0.006816007653061225,0.000896843112244898,0.08568646543330087,3.0384615384615383,1.4708320666034744,0.1282051282051282,1.394465094602751,C,r,c,9.589124821164653,5,3,1.4708320666034744,0.1282051282051282,0.08568646543330087
hmi_20220521_0000_3016_3.png,D,a,o,Dao,A,x,x,Axx,2022-05-21T00:00:00,-19.0,-21.0,75.0,9.0,70.0,Beta,5.0,3016,49,50,224,0.6127799153327942,24.954092025756836,0.3891078725026078,bbox_span,24.954092025756836,1,1,1,0,10,29,0,10,50176,0.0001992984693877551,0.0005779655612244898,0.0,0.625,1.0,0.0,0.0,0.0,A,x,x,0.3891078725026078,1,1,0.0,0.0,0.625
hmi_20220522_0000_3010_0.png,C,r,o,Cro,H,x,x,Hxx,2022-05-22T00:00:00,-14.0,44.0,127.0,6.0,20.0,Beta,9.0,3010,44,43,224,0.7751810550689697,49.95049285888672,0.837327121006362,bbox_span,49.95049285888672,0,0,1,1,0,5,36,36,48316,0.0,0.00010348538786323371,0.0007450947926152827,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,H,x,x,0.837327121006362,0,1,0.0,0.0,0.5454545454545454
hmi_20220522_0000_3014_1.png,E,k,c,Ekc,D,k,c,Dkc,2022-05-22T00:00:00,22.0,24.0,107.0,11.0,940.0,Beta-Gamma-Delta,14.0,3014,119,77,224,0.7552202939987183,34.149662017822266,8.122621641852739,bbox_span,34.149662017822266,5,5,2,3,99,310,253,352,50176,0.0019730548469387753,0.0061782525510204085,0.005042251275510204,0.18624338624338624,2.1,3.0931328421277096,0.2631578947368421,2.7555876054807955,D,k,c,8.122621641852739,5,2,3.0931328421277096,0.2631578947368421,0.18624338624338624
hmi_20220522_0000_3017_2.png,C,r,o,Cro,D,x,o,Dxo,2022-05-22T00:00:00,14.0,0.0,83.0,7.0,30.0,Beta,7.0,3017,119,71,224,0.7088199853897095,17.57390022277832,5.567936752887872,bbox_span,17.57390022277832,0,0,5,3,0,97,42,42,50176,0.0,0.0019331951530612245,0.0008370535714285714,0.04912280701754386,2.3684210526315788,0.0,0.0,0.0,D,x,o,5.567936752887872,0,5,0.0,0.0,0.04912280701754386
hmi_20220522_0000_3016_3.png,C,a,o,Cao,H,x,x,Hxx,2022-05-22T00:00:00,-19.0,-9.0,74.0,7.0,40.0,Beta,2.0,3016,101,49,224,0.6230916380882263,20.441715240478516,0.7864573937149554,bbox_span,20.441715240478516,1,1,1,0,11,28,1,12,50176,0.0002192283163265306,0.0005580357142857143,1.992984693877551e-05,0.25,0.75,0.0,0.0,0.0,H,x,x,0.7864573937149554,1,1,0.0,0.0,0.25
hmi_20220523_0000_3020_0.png,H,s,x,Hsx,A,x,x,Axx,2022-05-23T00:00:00,-20.0,-58.0,12.0,2.0,20.0,Alpha,1.0,3020,45,48,224,0.8891399502754211,55.35922622680664,0.5993434591411911,bbox_span,55.35922622680664,1,1,1,0,11,14,0,11,38947,0.0002824351041158497,0.0003594628597838088,0.0,0.55,0.8,0.0,0.0,0.0,A,x,x,0.5993434591411911,1,1,0.0,0.0,0.55
hmi_20220523_0000_3014_1.png,E,k,c,Ekc,D,a,c,Dac,2022-05-23T00:00:00,22.0,38.0,108.0,11.0,890.0,Beta-Gamma-Delta,18.0,3014,112,76,224,0.7983351349830627,44.28877258300781,9.004062169413093,bbox_span,44.28877258300781,4,4,2,3,103,339,191,294,50031,0.0020587235913733484,0.006775799004617137,0.003817633067498151,0.19278688524590165,2.44,1.6491345212208317,0.509090909090909,3.723244698237595,D,a,c,9.004062169413093,4,2,1.6491345212208317,0.509090909090909,0.19278688524590165
